261      -0.277176        2.00582        1.82406        1.18293              0       0.999981        0.99999          0.001
262      -0.277125        2.00464        1.82573        1.19732              0       0.999975       0.999987          0.001
263      -0.277062        2.00341        1.82733        1.21166              0       0.999968       0.999984          0.001
264      -0.276985        2.00212        1.82884        1.22594              0       0.999962       0.999981          0.001
265      -0.276894        2.00078        1.83027        1.24016              0       0.999955       0.999977          0.001
266       -0.27679        1.99937        1.83163        1.25432              0       0.999948       0.999974          0.001
267      -0.276671        1.99791        1.83291        1.26843              0       0.999941        0.99997          0.001
268      -0.276538        1.99639        1.83411        1.28248              0       0.999934       0.999967          0.001
269      -0.276391        1.99482        1.83524        1.29646              0       0.999926       0.999963          0.001
270       -0.27623        1.99318         1.8363        1.31039              0       0.999919        0.99996          0.001
271      -0.276055         1.9915        1.83728        1.32426              0       0.999912       0.999956          0.001
272      -0.275866        1.98975         1.8382        1.33808              0       0.999905       0.999953          0.001
273      -0.275663        1.98795        1.83904        1.35183              0       0.999899       0.999949          0.001
274      -0.275447        1.98609        1.83982        1.36552              0       0.999892       0.999946          0.001
275      -0.275218        1.98418        1.84053        1.37916              0       0.999886       0.999943          0.001
276      -0.274978        1.98221        1.84118        1.39273              0        0.99988        0.99994          0.001
277      -0.274725        1.98019        1.84176        1.40624              0       0.999874       0.999937          0.001
278      -0.274462        1.97811        1.84228         1.4197              0       0.999868       0.999934          0.001
279      -0.274188        1.97597        1.84273        1.43309              0       0.999863       0.999932          0.001
280      -0.273905        1.97379        1.84313        1.44643              0       0.999858       0.999929          0.001
281      -0.273613        1.97155        1.84347         1.4597              0       0.999854       0.999927          0.001
282      -0.273314        1.96925        1.84374        1.47292              0        0.99985       0.999925          0.001
283      -0.273007         1.9669        1.84396        1.48608              0       0.999847       0.999923          0.001
284      -0.272695         1.9645        1.84412        1.49917              0       0.999844       0.999922          0.001
285      -0.272378        1.96204        1.84423        1.51221              0       0.999841       0.999921          0.001
286      -0.272056        1.95953        1.84428        1.52518              0       0.999839        0.99992          0.001
287      -0.271732        1.95696        1.84428         1.5381              0       0.999838       0.999919          0.001
288      -0.271406        1.95435        1.84422        1.55095              0       0.999837       0.999918          0.001
289      -0.271079        1.95167        1.84412        1.56375              0       0.999836       0.999918          0.001
290      -0.270752        1.94895        1.84396        1.57648              0       0.999837       0.999918          0.001
291      -0.270426        1.94617        1.84375        1.58916              0       0.999837       0.999919          0.001
292      -0.270102        1.94333        1.84349        1.60178              0       0.999838       0.999919          0.001
293      -0.269782        1.94044        1.84318        1.61433              0        0.99984        0.99992          0.001
294      -0.269465         1.9375        1.84283        1.62683              0       0.999842       0.999921          0.001
295      -0.269152         1.9345        1.84243        1.63926              0       0.999844       0.999922          0.001
296      -0.268846        1.93145        1.84199        1.65164              0       0.999847       0.999923          0.001
297      -0.268545        1.92834         1.8415        1.66396              0        0.99985       0.999925          0.001
298      -0.268252        1.92517        1.84096        1.67621              0       0.999853       0.999927          0.001
299      -0.267966        1.92195        1.84038        1.68841              0       0.999857       0.999929          0.001
300      -0.267688        1.91866        1.83977        1.70055              0       0.999861       0.999931          0.001
301      -0.267419        1.91533         1.8391        1.71262              0       0.999865       0.999933          0.001
302      -0.267158        1.91193         1.8384        1.72464              0        0.99987       0.999935          0.001
303      -0.266907        1.90847        1.83766         1.7366              0       0.999874       0.999937          0.001
304      -0.266665        1.90496        1.83688         1.7485              0       0.999879        0.99994          0.001
305      -0.266433        1.90139        1.83607        1.76034              0       0.999884       0.999942          0.001
306       -0.26621        1.89775        1.83521        1.77212              0       0.999888       0.999944          0.001
307      -0.265996        1.89406        1.83432        1.78384              0       0.999893       0.999947          0.001
308      -0.265791        1.89031         1.8334        1.79551              0       0.999898       0.999949          0.001
309      -0.265596        1.88649        1.83243        1.80711              0       0.999902       0.999951          0.001
310      -0.265409        1.88261        1.83144        1.81865              0       0.999907       0.999953          0.001
311       -0.26523        1.87867        1.83041        1.83014              0       0.999911       0.999955          0.001
312      -0.265059        1.87467        1.82935        1.84156              0       0.999914       0.999957          0.001
313      -0.264895        1.87061        1.82826        1.85293              0       0.999918       0.999959          0.001
314      -0.264738        1.86648        1.82714        1.86424              0       0.999921       0.999961          0.001
315      -0.264586        1.86229        1.82598        1.87549              0       0.999924       0.999962          0.001
316       -0.26444        1.85804         1.8248        1.88668              0       0.999927       0.999963          0.001
317      -0.264297        1.85372        1.82359        1.89781              0       0.999929       0.999964          0.001
318      -0.264158        1.84934        1.82236        1.90889              0        0.99993       0.999965          0.001
319      -0.264021        1.84489        1.82109         1.9199              0       0.999932       0.999966          0.001
320      -0.263886        1.84038         1.8198        1.93086              0       0.999932       0.999966          0.001
